rank,tier,zip,state,owner,units,has_fhfa
16411,C,36852,AL,801,1061,0
16412,C,46130,IN,801,847,1
16413,C,54562,WI,800,2878,1
16414,C,56551,MN,800,1385,1
16415,C,36311,AL,800,1305,0
16416,C,56209,MN,800,1280,1
16417,C,30547,GA,800,1261,1
16418,C,52773,IA,800,1216,1
16419,C,26159,WV,800,1187,0
16420,C,31765,GA,800,1152,0
16421,C,56131,MN,800,1060,1
16422,C,70372,LA,800,1052,1
16423,C,55054,MN,800,939,1
16424,C,12094,NY,800,846,1
16425,C,97465,OR,799,1376,1
16426,C,31744,GA,799,1363,1
16427,C,29125,SC,799,1332,0
16428,C,10963,NY,799,1281,1
16429,C,80654,CO,799,1165,1
16430,C,54026,WI,799,1058,1
16431,C,37079,TN,798,1107,0
16432,C,53502,WI,798,1016,1
16433,C,67851,KS,798,1004,1
16434,C,44836,OH,798,974,1
16435,C,48435,MI,798,903,1
16436,C,98645,WA,798,891,1
16437,C,49644,MI,797,2951,1
16438,C,36612,AL,797,1753,0
16439,C,73433,OK,797,1181,0
16440,C,29448,SC,797,1118,1
16441,C,03608,NH,796,1386,1
16442,C,28341,NC,796,1366,1
16443,C,47841,IN,796,1187,1
16444,C,16929,PA,796,1178,0
16445,C,13783,NY,795,1918,0
16446,C,64020,MO,795,1469,1
16447,C,57028,SD,795,1467,1
16448,C,31738,GA,795,1271,1
16449,C,15442,PA,795,1208,0
16450,C,70052,LA,795,1192,1
16451,C,67107,KS,795,1163,1
16452,C,69334,NE,795,1080,0
16453,C,98039,WA,795,1077,1
16454,C,38232,TN,794,1310,0
16455,C,54639,WI,794,1204,1
16456,C,93532,CA,794,1174,1
16457,C,72943,AR,794,1133,0
16458,C,12193,NY,794,1104,1
16459,C,69356,NE,794,1103,1
16460,C,37178,TN,794,991,0
16461,C,48822,MI,794,861,1
16462,C,43780,OH,793,1728,1
16463,C,70757,LA,793,1391,0
16464,C,47140,IN,793,1269,1
16465,C,21822,MD,793,1056,1
16466,C,89021,NV,793,995,1
16467,C,03467,NH,793,944,1
16468,C,12817,NY,792,2115,1
16469,C,02838,RI,792,1546,1
16470,C,54112,WI,792,1308,1
16471,C,61726,IL,792,1218,1
16472,C,85137,AZ,792,1152,1
16473,C,37306,TN,792,1146,1
16474,C,61469,IL,792,1137,0
16475,C,74041,OK,792,1057,1
16476,C,71032,LA,792,1055,1
16477,C,25442,WV,792,942,1
16478,C,54943,WI,791,1525,1
16479,C,28441,NC,791,1307,0
16480,C,61537,IL,791,1246,1
16481,C,05843,VT,791,1236,1
16482,C,64779,MO,791,1144,0
16483,C,42087,KY,791,1100,1
16484,C,27231,NC,791,1096,1
16485,C,36080,AL,791,1072,1
16486,C,48628,MI,791,1061,1
16487,C,55019,MN,791,855,1
16488,C,04441,ME,790,2435,1
16489,C,78017,TX,790,1599,0
16490,C,05859,VT,790,1584,1
16491,C,65723,MO,790,1268,1
16492,C,66536,KS,790,1157,1
16493,C,48877,MI,790,1051,1
16494,C,59834,MT,790,1006,1
16495,C,43527,OH,790,965,1
16496,C,37915,TN,789,3722,0
16497,C,71958,AR,789,1461,0
16498,C,73006,OK,789,1281,0
16499,C,97827,OR,789,1182,1
16500,C,05458,VT,789,1180,1
16501,C,24520,VA,789,1176,0
16502,C,93066,CA,789,1127,1
16503,C,06334,CT,789,1027,1
16504,C,19951,DE,789,886,1
16505,C,07310,NJ,788,8149,0
16506,C,96143,CA,788,2824,1
16507,C,38665,MS,788,1423,0
16508,C,73082,OK,788,1304,0
16509,C,49232,MI,788,1264,1
16510,C,44688,OH,788,1225,1
16511,C,78123,TX,788,1225,1
16512,C,63660,MO,788,1107,0
16513,C,48464,MI,788,1101,1
16514,C,48851,MI,788,924,1
16515,C,50276,IA,788,899,1
16516,C,02827,RI,788,843,1
16517,C,29042,SC,787,2017,0
16518,C,29570,SC,787,1769,0
16519,C,73059,OK,787,1273,0
16520,C,13656,NY,787,1190,0
16521,C,61734,IL,787,1108,1
16522,C,59632,MT,787,1099,1
16523,C,53820,WI,787,1076,1
16524,C,76569,TX,787,1065,0
16525,C,53504,WI,787,1007,1
16526,C,12491,NY,787,935,1
16527,C,28159,NC,786,1458,1
16528,C,59829,MT,786,1362,1
16529,C,43008,OH,786,1331,1
16530,C,65452,MO,786,1245,1
16531,C,26743,WV,786,1008,0
16532,C,22734,VA,785,1422,1
16533,C,88044,NM,785,1331,1
16534,C,03826,NH,785,1179,1
16535,C,85332,AZ,785,1171,0
16536,C,44882,OH,785,1107,1
16537,C,98356,WA,785,1087,1
16538,C,57451,SD,785,1030,1
16539,C,44507,OH,784,2165,0
16540,C,95627,CA,784,1415,1
16541,C,36523,AL,784,1201,1
16542,C,63468,MO,784,1188,1
16543,C,50574,IA,784,1142,1
16544,C,11941,NY,784,1019,1
16545,C,71411,LA,783,1624,0
16546,C,27808,NC,783,1420,1
16547,C,38233,TN,783,1280,1
16548,C,14813,NY,783,1274,0
16549,C,50669,IA,783,1161,1
16550,C,49339,MI,783,1036,1
16551,C,38368,TN,783,1017,0
16552,C,65326,MO,782,2251,1
16553,C,39189,MS,782,1296,0
16554,C,22567,VA,782,1090,1
16555,C,55396,MN,782,1047,1
16556,C,22843,VA,782,1038,1
16557,C,62548,IL,782,945,1
16558,C,78377,TX,781,1563,0
16559,C,84761,UT,781,1499,1
16560,C,72662,AR,781,1416,1
16561,C,28698,NC,781,1152,1
16562,C,23071,VA,781,1118,1
16563,C,56232,MN,781,1039,1
16564,C,57744,SD,781,995,1
16565,C,38646,MS,780,1255,0
16566,C,29458,SC,780,1217,1
16567,C,65663,MO,780,1068,1
16568,C,37047,TN,780,1001,1
16569,C,30541,GA,780,981,1
16570,C,55790,MN,779,2390,1
16571,C,03216,NH,779,1018,1
16572,C,55049,MN,779,989,1
16573,C,66073,KS,779,968,1
16574,C,55750,MN,779,957,1
16575,C,58278,ND,779,855,1
16576,C,08102,NJ,778,3387,0
16577,C,83837,ID,778,1707,1
16578,C,81069,CO,778,1380,1
16579,C,63822,MO,778,1281,0
16580,C,38222,TN,778,1260,1
16581,C,99181,WA,778,1110,1
16582,C,53516,WI,778,1006,1
16583,C,22469,VA,777,1676,1
16584,C,59421,MT,777,1439,1
16585,C,96032,CA,777,1361,1
16586,C,03602,NH,777,1329,1
16587,C,31079,GA,777,1322,0
16588,C,42023,KY,777,1235,0
16589,C,35540,AL,777,1166,0
16590,C,53002,WI,777,953,1
16591,C,16052,PA,777,907,1
16592,C,14817,NY,776,1358,1
16593,C,14735,NY,776,1300,0
16594,C,73141,OK,776,1260,0
16595,C,38255,TN,776,1190,0
16596,C,49271,MI,776,1062,1
16597,C,46779,IN,776,1037,1
16598,C,77962,TX,775,1535,0
16599,C,63966,MO,775,1512,0
16600,C,45659,OH,775,1278,0
16601,C,03905,ME,775,1089,1
16602,C,22542,VA,775,867,1
16603,C,79235,TX,774,1570,0
16604,C,76648,TX,774,1313,0
16605,C,04684,ME,774,1312,1
16606,C,72513,AR,774,1152,0
16607,C,56762,MN,774,1114,1
16608,C,29729,SC,774,1094,1
16609,C,46994,IN,774,1002,1
16610,C,44807,OH,774,974,1
16611,C,85553,AZ,773,1316,0
16612,C,28526,NC,773,1258,0
16613,C,67056,KS,773,1165,1
16614,C,15759,PA,773,1128,0
16615,C,42120,KY,773,1050,0
16616,C,55389,MN,773,1037,1
16617,C,42082,KY,773,896,1
16618,C,49125,MI,772,1649,1
16619,C,26205,WV,772,1405,0
16620,C,71640,AR,772,1322,0
16621,C,55334,MN,772,1260,1
16622,C,71485,LA,772,1169,1
16623,C,54486,WI,772,1144,1
16624,C,67030,KS,772,977,1
16625,C,52625,IA,772,974,0
16626,C,78560,TX,771,1777,0
16627,C,47952,IN,771,1342,1
16628,C,75568,TX,771,1276,0
16629,C,74445,OK,771,1275,0
16630,C,54111,WI,771,1198,1
16631,C,31075,GA,771,1101,1
16632,C,21036,MD,771,834,1
16633,C,55723,MN,770,2053,1
16634,C,19022,PA,770,1796,1
16635,C,63556,MO,770,1601,0
16636,C,30816,GA,770,1224,0
16637,C,73169,OK,770,1070,1
16638,C,98947,WA,770,1006,1
16639,C,50309,IA,769,7562,0
16640,C,73772,OK,769,1586,0
16641,C,30731,GA,769,1461,1
16642,C,85924,AZ,769,1423,0
16643,C,30124,GA,769,1291,1
16644,C,65606,MO,769,1261,0
16645,C,66088,KS,769,1210,1
16646,C,38833,MS,769,1196,0
16647,C,73852,OK,769,1189,0
16648,C,05677,VT,769,1067,1
16649,C,54443,WI,769,1038,1
16650,C,46147,IN,769,1016,1
16651,C,50647,IA,769,913,1
16652,C,47232,IN,769,912,1
16653,C,14838,NY,769,901,0
16654,C,59037,MT,769,901,1
16655,C,99610,AK,768,1553,0
16656,C,49011,MI,768,1054,1
16657,C,61723,IL,768,1014,1
16658,C,68002,NE,768,1012,1
16659,C,13409,NY,768,966,0
16660,C,55074,MN,768,885,1
16661,C,25082,WV,768,878,0
16662,C,43719,OH,767,1179,0
16663,C,71071,LA,767,1165,0
16664,C,14865,NY,767,1151,1
16665,C,16914,PA,767,1106,0
16666,C,54004,WI,767,1058,1
16667,C,22922,VA,767,974,1
16668,C,97532,OR,767,974,1
16669,C,27950,NC,767,966,1
16670,C,26035,WV,767,939,0
16671,C,93921,CA,766,2910,0
16672,C,56672,MN,766,2394,1
16673,C,04414,ME,766,1527,0
16674,C,49653,MI,766,1523,1
16675,C,27832,NC,766,1268,0
16676,C,02630,MA,766,1062,1
16677,C,24440,VA,766,1051,1
16678,C,18614,PA,765,1781,0
16679,C,49751,MI,765,1765,1
16680,C,06089,CT,765,1619,1
16681,C,14741,NY,765,1272,1
16682,C,41003,KY,765,1131,1
16683,C,17981,PA,765,1091,1
16684,C,04928,ME,765,1004,0
16685,C,50061,IA,765,802,1
16686,C,54435,WI,764,1556,1
16687,C,79520,TX,764,1298,0
16688,C,01257,MA,764,1238,1
16689,C,74131,OK,764,1078,1
16690,C,62326,IL,764,1072,1
16691,C,54460,WI,764,1009,1
16692,C,97437,OR,764,1009,1
16693,C,61284,IL,764,876,1
16694,C,04493,ME,763,1276,0
16695,C,49688,MI,763,1251,1
16696,C,50849,IA,763,1239,1
16697,C,45679,OH,763,1231,1
16698,C,84528,UT,763,1098,1
16699,C,68073,NE,763,931,1
16700,C,49241,MI,763,915,1
16701,C,53944,WI,762,1233,1
16702,C,43314,OH,762,1135,1
16703,C,02808,RI,762,1091,1
16704,C,65243,MO,762,1035,1
16705,C,54627,WI,762,934,1
16706,C,53044,WI,762,929,1
16707,C,04443,ME,761,1656,0
16708,C,28684,NC,761,1471,1
16709,C,92233,CA,761,1461,0
16710,C,03902,ME,761,1399,1
16711,C,24593,VA,761,1122,1
16712,C,38871,MS,761,1119,1
16713,C,68017,NE,761,853,1
16714,C,95570,CA,760,1495,1
16715,C,28743,NC,760,1447,0
16716,C,79079,TX,760,1425,0
16717,C,12578,NY,760,1044,1
16718,C,13417,NY,759,1869,1
16719,C,64150,MO,759,1760,1
16720,C,88045,NM,759,1520,0
16721,C,44429,OH,759,1476,1
16722,C,93271,CA,759,1441,1
16723,C,39663,MS,759,1247,0
16724,C,23881,VA,759,1207,1
16725,C,97875,OR,759,1097,1
16726,C,65014,MO,759,1087,1
16727,C,31565,GA,759,1058,1
16728,C,40461,KY,759,1043,1
16729,C,42051,KY,759,1019,1
16730,C,07439,NJ,759,984,1
16731,C,13606,NY,759,930,0
16732,C,22539,VA,758,1778,1
16733,C,12543,NY,758,1519,1
16734,C,24089,VA,758,1285,1
16735,C,31560,GA,758,1260,1
16736,C,72642,AR,758,1152,1
16737,C,53011,WI,758,1109,1
16738,C,01351,MA,758,1041,1
16739,C,14058,NY,758,915,1
16740,C,83113,WY,757,1294,1
16741,C,05363,VT,756,2615,1
16742,C,63851,MO,756,1663,0
16743,C,29827,SC,756,1522,0
16744,C,05828,VT,756,1006,1
16745,C,46172,IN,756,991,1
16746,C,83849,ID,756,921,1
16747,C,67001,KS,756,820,1
16748,C,26149,WV,755,1250,0
16749,C,72519,AR,755,1229,0
16750,C,68840,NE,755,1189,1
16751,C,49411,MI,755,1156,1
16752,C,38015,TN,755,1038,1
16753,C,53576,WI,755,1016,1
16754,C,04347,ME,754,1436,1
16755,C,66935,KS,754,1334,0
16756,C,22576,VA,754,1005,1
16757,C,37052,TN,754,843,1
16758,C,44859,OH,754,754,1
16759,C,59422,MT,753,1347,1
16760,C,04472,ME,753,1279,1
16761,C,76570,TX,753,1191,0
16762,C,16259,PA,753,1124,0
16763,C,14826,NY,753,1104,0
16764,C,51346,IA,753,1026,1
16765,C,54014,WI,753,875,1
16766,C,48211,MI,752,2518,0
16767,C,32702,FL,752,1561,1
16768,C,46784,IN,752,1333,1
16769,C,65259,MO,752,1165,1
16770,C,67860,KS,752,1107,1
16771,C,54245,WI,752,987,1
16772,C,54747,WI,751,1250,1
16773,C,72853,AR,751,1216,0
16774,C,97366,OR,751,1174,1
16775,C,13332,NY,751,1172,0
16776,C,12531,NY,751,1085,1
16777,C,40055,KY,751,1040,1
16778,C,50676,IA,751,917,1
16779,C,10958,NY,751,904,1
16780,C,14139,NY,751,871,1
16781,C,62060,IL,750,2018,0
16782,C,74085,OK,750,1197,0
16783,C,12780,NY,750,1162,1
16784,C,61756,IL,750,1109,1
16785,C,62417,IL,750,1086,0
16786,C,30733,GA,750,1070,1
16787,C,58045,ND,750,1050,1
16788,C,56072,MN,750,1034,1
16789,C,29712,SC,750,977,1
16790,C,54082,WI,750,931,1
16791,C,23356,VA,749,1420,0
16792,C,43977,OH,749,1153,1
16793,C,55965,MN,749,1072,1
16794,C,47970,IN,749,1005,1
16795,C,46702,IN,749,926,1
16796,C,16153,PA,748,1119,1
16797,C,37309,TN,748,1005,1
16798,C,49452,MI,748,944,1
16799,C,44127,OH,747,2182,0
16800,C,40119,KY,747,2034,1
16801,C,71861,AR,747,1592,0
16802,C,56586,MN,747,1310,1
16803,C,56208,MN,747,1147,1
16804,C,17094,PA,747,1103,0
16805,C,26542,WV,747,1007,0
16806,C,37350,TN,747,864,1
16807,C,49070,MI,747,847,1
16808,C,19373,PA,747,770,1
16809,C,21777,MD,747,750,1
16810,C,54234,WI,746,2350,1
16811,C,28395,NC,746,1083,1
16812,C,61491,IL,746,1061,0
16813,C,62468,IL,746,1046,1
16814,C,46978,IN,746,1025,0
16815,C,83804,ID,746,995,1
16816,C,65725,MO,746,994,1
16817,C,46056,IN,746,934,1
16818,C,60043,IL,746,815,1
16819,C,05149,VT,745,3399,1
16820,C,93656,CA,745,1852,1
16821,C,38041,TN,745,1313,0
16822,C,38356,TN,745,1243,1
16823,C,13626,NY,745,1167,0
16824,C,05667,VT,745,1104,1
16825,C,14171,NY,745,1008,1
16826,C,48767,MI,745,986,1
16827,C,62692,IL,745,940,1
16828,C,66021,KS,745,898,1
16829,C,03745,NH,745,859,1
16830,C,46772,IN,745,848,1
16831,C,30552,GA,744,1686,1
16832,C,21635,MD,744,1129,1
16833,C,17040,PA,744,1059,1
16834,C,04924,ME,744,1053,0
16835,C,83452,ID,744,938,0
16836,C,63877,MO,743,1573,0
16837,C,58012,ND,743,1230,1
16838,C,12197,NY,743,1222,0
16839,C,70067,LA,743,1186,1
16840,C,16350,PA,743,987,0
16841,C,83427,ID,743,980,1
16842,C,84535,UT,743,979,1
16843,C,43116,OH,743,786,1
16844,C,03582,NH,742,1271,0
16845,C,78609,TX,742,1271,0
16846,C,65655,MO,742,1244,0
16847,C,14809,NY,742,1239,0
16848,C,97883,OR,742,1214,1
16849,C,50636,IA,742,1016,1
16850,C,01515,MA,742,1014,1
16851,C,40385,KY,741,1256,1
16852,C,72512,AR,741,1214,1
16853,C,41049,KY,741,1094,0
16854,C,62895,IL,741,958,0
16855,C,04263,ME,741,956,1
16856,C,17087,PA,741,926,1
16857,C,42020,KY,741,912,1
16858,C,12521,NY,740,1326,1
16859,C,54849,WI,740,1276,1
16860,C,24571,VA,740,1128,1
16861,C,51001,IA,740,1051,1
16862,C,47341,IN,740,1000,1
16863,C,68883,NE,740,965,1
16864,C,54205,WI,740,828,1
16865,C,68102,NE,739,5922,0
16866,C,29168,SC,739,1321,0
16867,C,26851,WV,739,1273,0
16868,C,92365,CA,739,1240,0
16869,C,67663,KS,739,1187,1
16870,C,98303,WA,739,977,1
16871,C,17407,PA,739,975,1
16872,C,83245,ID,739,886,1
16873,C,04947,ME,738,2919,1
16874,C,67003,KS,738,1424,0
16875,C,36319,AL,738,1041,0
16876,C,45874,OH,738,942,1
16877,C,81524,CO,738,932,1
16878,C,03844,NH,738,931,1
16879,C,40372,KY,738,904,1
16880,C,46382,IN,738,819,1
16881,C,49436,MI,737,2300,1
16882,C,14715,NY,737,1259,0
16883,C,22514,VA,737,1084,1
16884,C,13812,NY,737,997,0
16885,C,06235,CT,737,913,1
16886,C,76360,TX,736,1507,0
16887,C,35148,AL,736,1226,1
16888,C,18077,PA,736,982,1
16889,C,52203,IA,736,949,1
16890,C,62677,IL,736,895,1
16891,C,88317,NM,735,2983,1
16892,C,59716,MT,735,2837,1
16893,C,15424,PA,735,1663,0
16894,C,12996,NY,735,1553,0
16895,C,62924,IL,735,1386,1
16896,C,39661,MS,735,1360,0
16897,C,96750,HI,735,1220,1
16898,C,43570,OH,735,1189,1
16899,C,53561,WI,735,1159,1
16900,C,97435,OR,735,1108,1
16901,C,49885,MI,735,1076,1
16902,C,83845,ID,735,1072,1
16903,C,43150,OH,735,913,1
16904,C,60145,IL,735,870,1
16905,C,29546,SC,734,1308,0
16906,C,74932,OK,734,1099,0
16907,C,13101,NY,734,987,0
16908,C,62067,IL,734,822,1
16909,C,78361,TX,733,1880,0
16910,C,18438,PA,733,1692,0
16911,C,54870,WI,733,1438,1
16912,C,97362,OR,733,1377,1
16913,C,46732,IN,733,1219,1
16914,C,68361,NE,733,1117,1
16915,C,76656,TX,733,1066,0
16916,C,47342,IN,733,1053,1
16917,C,15468,PA,733,1013,0
16918,C,97443,OR,733,1003,1
16919,C,25535,WV,733,961,0
16920,C,21623,MD,733,908,1
16921,C,06120,CT,732,5713,0
16922,C,56571,MN,732,1574,1
16923,C,05440,VT,732,1531,1
16924,C,48742,MI,732,1392,1
16925,C,50207,IA,732,1175,1
16926,C,28660,NC,732,1138,1
16927,C,55706,MN,732,1132,1
16928,C,58251,ND,732,983,1
16929,C,66440,KS,732,920,1
16930,C,49683,MI,731,1662,1
16931,C,55735,MN,731,1390,1
16932,C,32694,FL,731,1305,0
16933,C,49755,MI,731,1303,1
16934,C,04920,ME,731,1298,0
16935,C,75480,TX,731,1250,1
16936,C,95641,CA,731,1161,1
16937,C,45120,OH,731,1119,1
16938,C,12981,NY,731,1061,0
16939,C,50670,IA,731,910,1
16940,C,95638,CA,731,863,1
16941,C,13476,NY,730,1307,1
16942,C,82729,WY,730,1273,1
16943,C,72443,AR,730,1263,0
16944,C,14782,NY,730,1166,0
16945,C,56159,MN,730,1051,1
16946,C,21160,MD,730,1004,1
16947,C,67031,KS,730,928,1
16948,C,61256,IL,730,897,1
16949,C,11109,NY,729,4826,0
16950,C,64854,MO,729,1889,0
16951,C,04562,ME,729,1694,1
16952,C,79226,TX,729,1628,0
16953,C,45767,OH,729,1452,0
16954,C,30456,GA,729,1183,0
16955,C,80720,CO,729,1166,1
16956,C,44423,OH,729,942,1
16957,C,50161,IA,729,938,1
16958,C,53114,WI,729,904,1
16959,C,44634,OH,729,852,1
16960,C,78140,TX,728,1260,0
16961,C,15559,PA,728,1128,1
16962,C,53951,WI,728,1119,1
16963,C,62890,IL,728,1061,1
16964,C,40078,KY,728,986,1
16965,C,43137,OH,728,968,1
16966,C,24435,VA,728,959,1
16967,C,20677,MD,728,781,1
16968,C,04029,ME,727,1506,1
16969,C,96041,CA,727,1499,0
16970,C,33827,FL,727,1239,1
16971,C,16341,PA,727,1154,0
16972,C,65332,MO,727,848,1
16973,C,91020,CA,726,3501,1
16974,C,49450,MI,726,1610,1
16975,C,70357,LA,726,1263,0
16976,C,65632,MO,726,1123,1
16977,C,42404,KY,726,1068,0
16978,C,14516,NY,726,1062,1
16979,C,49287,MI,726,1055,1
16980,C,38846,MS,726,957,0
16981,C,43071,OH,726,857,1
16982,C,08026,NJ,726,855,1
16983,C,20778,MD,726,739,1
16984,C,49670,MI,725,1706,1
16985,C,19562,PA,725,1323,1
16986,C,59327,MT,725,1263,1
16987,C,61024,IL,725,1024,1
16988,C,61561,IL,725,958,1
16989,C,53507,WI,725,954,1
16990,C,76433,TX,725,911,0
16991,C,49034,MI,725,854,1
16992,C,49325,MI,725,794,1
16993,C,95814,CA,724,7972,1
16994,C,27814,NC,724,1266,1
16995,C,54616,WI,724,1170,1
16996,C,06442,CT,724,1161,1
16997,C,12928,NY,724,1110,0
16998,C,31830,GA,724,1054,1
16999,C,54909,WI,724,1047,1
17000,C,77482,TX,724,1047,0
17001,C,41093,KY,724,1036,0
17002,C,53968,WI,724,962,1
17003,C,16143,PA,724,944,1
17004,C,54642,WI,724,938,1
17005,C,60948,IL,724,882,1
17006,C,98104,WA,723,10803,0
17007,C,04634,ME,723,1613,0
17008,C,10588,NY,723,1172,1
17009,C,13654,NY,723,1079,0
17010,C,47023,IN,723,1078,1
17011,C,16627,PA,723,1014,0
17012,C,26710,WV,723,934,0
17013,C,36006,AL,723,854,0
17014,C,30411,GA,722,1404,0
17015,C,45873,OH,722,1022,1
17016,C,61427,IL,722,984,1
17017,C,96703,HI,722,866,0
17018,C,68955,NE,722,825,1
17019,C,60195,IL,721,2469,1
17020,C,15027,PA,721,1151,1
17021,C,44675,OH,721,1105,1
17022,C,14879,NY,721,1032,0
17023,C,83236,ID,721,880,1
17024,C,68317,NE,721,792,1
17025,C,01375,MA,720,1930,1
17026,C,76035,TX,720,1341,0
17027,C,49446,MI,720,1143,1
17028,C,53932,WI,720,1050,1
17029,C,68748,NE,720,1019,0
17030,C,76511,TX,720,988,0
17031,C,49030,MI,720,938,1
17032,C,54202,WI,719,1865,1
17033,C,28396,NC,719,1188,1
17034,C,54470,WI,719,1110,1
17035,C,67526,KS,719,1104,1
17036,C,95567,CA,719,1056,1
17037,C,52043,IA,719,1015,1
17038,C,64742,MO,719,996,1
17039,C,04910,ME,719,993,0
17040,C,14170,NY,719,964,1
17041,C,72434,AR,719,903,0
17042,C,67543,KS,719,893,1
17043,C,28119,NC,718,1306,0
17044,C,05045,VT,718,1034,1
17045,C,44814,OH,718,988,1
17046,C,12458,NY,718,985,1
17047,C,12466,NY,718,884,1
17048,C,18218,PA,717,1118,0
17049,C,61373,IL,717,930,1
17050,C,40117,KY,717,836,1
17051,C,44866,OH,717,825,1
17052,C,03830,NH,716,1523,1
17053,C,10968,NY,716,1345,1
17054,C,65588,MO,716,1003,0
17055,C,55956,MN,716,936,1
17056,C,46070,IN,716,911,1
17057,C,53503,WI,716,879,1
17058,C,13063,NY,716,810,1
17059,C,12056,NY,716,805,1
17060,C,06901,CT,715,6440,0
17061,C,96722,HI,715,2800,1
17062,C,75569,TX,715,1449,0
17063,C,76665,TX,715,1441,0
17064,C,95542,CA,715,1429,1
17065,C,98241,WA,715,1143,1
17066,C,38573,TN,715,1095,1
17067,C,93667,CA,715,1023,1
17068,C,13736,NY,715,868,0
17069,C,59823,MT,715,865,1
17070,C,10511,NY,715,849,1
17071,C,62347,IL,715,827,1
17072,C,89448,NV,714,1744,1
17073,C,37762,TN,714,1419,0
17074,C,14818,NY,714,1171,0
17075,C,59821,MT,714,1100,1
17076,C,47631,IN,714,1001,1
17077,C,42452,KY,714,924,1
17078,C,12121,NY,714,798,1
17079,C,45174,OH,714,797,1
17080,C,22724,VA,714,790,1
17081,C,13324,NY,713,1372,0
17082,C,84631,UT,713,1074,1
17083,C,56312,MN,713,934,1
17084,C,67877,KS,713,919,1
17085,C,45729,OH,713,745,0
17086,C,97845,OR,712,1093,1
17087,C,74061,OK,712,984,1
17088,C,28423,NC,712,982,0
17089,C,60927,IL,712,917,1
17090,C,06256,CT,712,888,1
17091,C,45735,OH,712,877,0
17092,C,10577,NY,712,875,1
17093,C,23350,VA,711,1866,1
17094,C,99827,AK,711,1470,0
17095,C,12149,NY,711,1318,0
17096,C,68061,NE,711,1129,1
17097,C,46939,IN,711,1035,1
17098,C,71073,LA,711,1023,0
17099,C,52076,IA,711,1013,1
17100,C,65745,MO,710,1260,0
17101,C,63937,MO,710,1177,0
17102,C,62458,IL,710,954,0
17103,C,55329,MN,710,929,1
17104,C,46186,IN,710,805,1
17105,C,23921,VA,709,1144,0
17106,C,43060,OH,709,1054,1
17107,C,60953,IL,709,1032,0
17108,C,30258,GA,709,966,1
17109,C,72843,AR,709,863,0
17110,C,65072,MO,708,2755,1
17111,C,24445,VA,708,1701,0
17112,C,28709,NC,708,1372,1
17113,C,04971,ME,708,1273,0
17114,C,76687,TX,708,1244,0
17115,C,27806,NC,708,1205,0
17116,C,66509,KS,708,1060,1
17117,C,20197,VA,708,863,1
17118,C,79252,TX,707,1455,0
17119,C,52151,IA,707,1323,1
17120,C,65081,MO,707,1107,1
17121,C,31775,GA,707,1051,0
17122,C,26719,WV,707,1032,0
17123,C,36316,AL,707,1031,0
17124,C,23083,VA,707,985,1
17125,C,47108,IN,707,960,1
17126,C,04952,ME,707,869,1
17127,C,56449,MN,707,868,1
17128,C,71638,AR,706,1489,0
17129,C,49753,MI,706,1327,1
17130,C,72433,AR,706,1289,0
17131,C,56510,MN,706,1127,1
17132,C,55959,MN,706,1069,1
17133,C,59874,MT,706,955,1
17134,C,51028,IA,706,953,1
17135,C,26347,WV,706,907,0
17136,C,74022,OK,706,901,0
17137,C,60606,IL,705,3032,0
17138,C,40313,KY,705,1313,0
17139,C,56542,MN,705,1181,1
17140,C,75631,TX,705,1103,0
17141,C,77426,TX,705,1084,1
17142,C,42058,KY,705,1039,1
17143,C,35188,AL,705,976,1
17144,C,40402,KY,705,970,0
17145,C,46058,IN,705,859,1
17146,C,97495,OR,705,800,1
17147,C,52591,IA,704,1299,1
17148,C,84654,UT,704,1233,1
17149,C,87552,NM,704,1133,0
17150,C,16669,PA,704,1112,0
17151,C,76366,TX,704,966,0
17152,C,01330,MA,704,915,1
17153,C,37726,TN,704,873,0
17154,C,80105,CO,704,822,1
17155,C,48861,MI,704,746,1
17156,C,90057,CA,703,17912,1
17157,C,13622,NY,703,1335,0
17158,C,05822,VT,703,1241,1
17159,C,62320,IL,703,1055,1
17160,C,63673,MO,703,1050,1
17161,C,27820,NC,702,1394,0
17162,C,93235,CA,702,1249,1
17163,C,88337,NM,702,1134,1
17164,C,56296,MN,702,1043,1
17165,C,02215,MA,701,9390,0
17166,C,49309,MI,701,2025,1
17167,C,12167,NY,701,1486,0
17168,C,12764,NY,701,1477,1
17169,C,83612,ID,701,1198,1
17170,C,40873,KY,701,1142,0
17171,C,54204,WI,701,1062,1
17172,C,15724,PA,701,969,0
17173,C,21798,MD,701,933,1
17174,C,38582,TN,701,834,1
17175,C,13120,NY,701,800,0
17176,C,07021,NJ,701,792,1
17177,C,59730,MT,700,1337,1
17178,C,87415,NM,700,1089,1
17179,C,66733,KS,700,1047,0
17180,C,50247,IA,700,986,1
17181,C,81415,CO,700,979,1
17182,C,54412,WI,700,908,1
17183,C,64673,MO,699,1238,0
17184,C,41002,KY,699,1235,1
17185,C,79245,TX,699,1205,0
17186,C,43730,OH,699,1134,0
17187,C,68730,NE,699,1104,1
17188,C,37727,TN,699,985,0
17189,C,53586,WI,699,968,1
17190,C,13042,NY,699,948,0
17191,C,46743,IN,699,904,1
17192,C,50228,IA,699,891,1
17193,C,67017,KS,699,850,1
17194,C,51024,IA,699,841,1
17195,C,53057,WI,699,767,1
17196,C,04860,ME,698,1529,1
17197,C,25422,WV,698,1523,0
17198,C,14775,NY,698,1170,0
